row_id,agent_key,ground_truth,gemini_verdict,match,reviewer_label,reviewer_notes,confidence,main_flags,gemini_reason,url,ground_truth_category,gemini_details,gemini_response_json
2013,carphoto.digital_forensic,REJECTED,NOT OK,MATCH,,,90,has_editing_traces | plate_editing_detected | type=PHOTO_OF_SCREEN,"Terdeteksi bahwa gambar ini adalah foto dari hasil cetakan kertas atau layar (reproduksi), bukan foto langsung kendaraan.",https://storage.googleapis.com/image-wreg/wr/foto_kendaraan/foto_kendaraan_1IBwBBB_NsI9BBV5_1662538650469.jpg,,"{""has_editing_traces"": true, ""manipulation_confidence"": 90, ""manipulation_type"": ""PHOTO_OF_SCREEN"", ""primary_indicators"": [""photo of printed document"", ""halftone pattern visible""], ""technical_evidence"": [""uniform reproduction artifacts"", ""visible paper texture""], ""plate_editing_detected"": true}","{""visual_inspection_log"": ""Seluruh area gambar menunjukkan pola titik halftone dan tekstur kertas, mengindikasikan ini adalah foto dari dokumen cetak. Kualitas gambar secara keseluruhan sangat menurun akibat proses reproduksi ini."", ""v_reason"": ""NOT OK"", ""v_ai_reason"": ""Terdeteksi bahwa gambar ini adalah foto dari hasil cetakan kertas atau layar (reproduksi), bukan foto langsung kendaraan."", ""details"": {""has_editing_traces"": true, ""manipulation_confidence"": 90, ""manipulation_type"": ""PHOTO_OF_SCREEN"", ""primary_indicators"": [""photo of printed document"", ""halftone pattern visible""], ""technical_evidence"": [""uniform reproduction artifacts"", ""visible paper texture""], ""plate_editing_detected"": true}}"
2014,carphoto.digital_forensic,REJECTED,NOT OK,MATCH,,,95,has_editing_traces | plate_editing_detected | type=PLATE_TEXT_OVERLAY,Terdeteksi manipulasi digital pada plat nomor. Area plat ditutupi blok hitam solid dengan teks putih yang ditambahkan secara digital (overlay).,https://storage.googleapis.com/image-wreg/wr/foto_kendaraan/3753042bf5b0465c89ea3e442e99fdd26276a101911faf8645eef5f8eebd7135d43e9cb209c6c85d37f0c010a0a885465b54f4a0919f2b1bbc4633a9b5271e96.JPEG,,"{""has_editing_traces"": true, ""manipulation_confidence"": 95, ""manipulation_type"": ""PLATE_TEXT_OVERLAY"", ""primary_indicators"": [""flat digital pure black background"", ""mismatch in text contrast vs environment""], ""technical_evidence"": [""solid black box masks original plate area"", ""text is perfectly c...","{""visual_inspection_log"": ""Area plat nomor ditutupi oleh kotak hitam pekat dua dimensi yang sepenuhnya mengabaikan pencahayaan dan tekstur lingkungan sekitar. Teks putih di atasnya terlihat sangat tajam seperti font digital murni, mengindikasikan adanya penimpaan teks secara digital."", ""v_reason"": ""NOT OK"", ""v_ai_reason"": ""Terdeteksi manipulasi digital pada plat nomor. Area plat ditutupi blok hitam solid dengan teks putih yang ditambahkan secara digital (overlay)."", ""details"": {""has_editing_traces"": true, ""manipulation_confidence"": 95, ""manipulation_type"": ""PLATE_TEXT_OVERLAY"", ""primary_indicators"": [""flat digital pure black background"", ""mismatch in text contrast vs environment""], ""technical_evidence"": [""solid black box masks original plate area"", ""text is perfectly crisp digital font""], ""plate_editing_detected"": true}}"
2015,carphoto.digital_forensic,REJECTED,NOT OK,MATCH,,,95,has_editing_traces | type=PHOTO_OF_SCREEN,"Terdeteksi manipulasi digital: gambar ini adalah foto dari layar perangkat lain (photo-of-screen), terlihat dari bezel ponsel, pantulan layar, dan pola piksel.",https://storage.googleapis.com/image-wreg/wr/foto_kendaraan/foto_kendaraan_19wm9f1_NNfkf9dP_1661913041003.jpg,,"{""has_editing_traces"": true, ""manipulation_confidence"": 95, ""manipulation_type"": ""PHOTO_OF_SCREEN"", ""primary_indicators"": [""photo-of-screen evidence across the WHOLE image"", ""visible LCD subpixels or moire grid"", ""screen bezel visible""], ""technical_evidence"": [""phone bezel visible on the left edg...","{""visual_inspection_log"": ""Gambar ini secara keseluruhan menunjukkan bukti kuat bahwa ini adalah foto dari layar perangkat lain (photo-of-screen). Terlihat jelas bezel ponsel di sisi kiri, pantulan cahaya pada permukaan layar, dan pola moire/grid piksel di seluruh area gambar."", ""v_reason"": ""NOT OK"", ""v_ai_reason"": ""Terdeteksi manipulasi digital: gambar ini adalah foto dari layar perangkat lain (photo-of-screen), terlihat dari bezel ponsel, pantulan layar, dan pola piksel."", ""details"": {""has_editing_traces"": true, ""manipulation_confidence"": 95, ""manipulation_type"": ""PHOTO_OF_SCREEN"", ""primary_indicators"": [""photo-of-screen evidence across the WHOLE image"", ""visible LCD subpixels or moire grid"", ""screen bezel visible""], ""technical_evidence"": [""phone bezel visible on the left edge"", ""glare and reflections on the screen surface"", ""moire pattern/pixel grid visible across the image""], ""plate_editing_detected"": false}}"
2016,carphoto.digital_forensic,REJECTED,NOT OK,MATCH,,,98,has_editing_traces | plate_editing_detected | type=PHOTO_OF_SCREEN,"Terdeteksi pengambilan foto dari layar perangkat lain (photo of screen). Terlihat jelas fisik handphone, bezel, dan pantulan pada layar.",https://storage.googleapis.com/image-wreg/wr/foto_kendaraan/foto_kendaraan_woff9k9_NsI19IdW_1661480757922.jpg,,"{""has_editing_traces"": true, ""manipulation_confidence"": 98, ""manipulation_type"": ""PHOTO_OF_SCREEN"", ""primary_indicators"": [""visible screen bezel and device body"", ""hand holding the physical device"", ""reflections on the screen surface""], ""technical_evidence"": [""brand logo visible on physical devic...","{""visual_inspection_log"": ""Gambar ini secara jelas menunjukkan sebuah handphone fisik yang sedang menampilkan foto truk di layarnya. Terlihat bezel hitam handphone, logo ASUS, jari yang memegang perangkat, serta pantulan cahaya pada permukaan kaca layar."", ""v_reason"": ""NOT OK"", ""v_ai_reason"": ""Terdeteksi pengambilan foto dari layar perangkat lain (photo of screen). Terlihat jelas fisik handphone, bezel, dan pantulan pada layar."", ""details"": {""has_editing_traces"": true, ""manipulation_confidence"": 98, ""manipulation_type"": ""PHOTO_OF_SCREEN"", ""primary_indicators"": [""visible screen bezel and device body"", ""hand holding the physical device"", ""reflections on the screen surface""], ""technical_evidence"": [""brand logo visible on physical device bezel"", ""physical scratches and glare on display glass""], ""plate_editing_detected"": true}}"
2017,carphoto.digital_forensic,REJECTED,NOT OK,MATCH,,,92,has_editing_traces | plate_editing_detected | type=PLATE_TEXT_OVERLAY,"Terdeteksi manipulasi digital pada plat nomor. Teks terlihat seperti editan komputer (vektor 2D) yang ditempelkan di atas latar belakang putih buatan, tidak menyatu dengan pencahayaan dan ketajaman foto asli.",https://storage.googleapis.com/image-wreg/wr/foto_kendaraan/desktop-windows-firefox-camera-form-unit-tambah-unit-subsidi-0.505362780140308.png,,"{""has_editing_traces"": true, ""manipulation_confidence"": 92, ""manipulation_type"": ""PLATE_TEXT_OVERLAY"", ""primary_indicators"": [""mismatch in text contrast vs environment"", ""flat digital pure black text""], ""technical_evidence"": [""pure black text ignores ambient lighting"", ""rectangular cut-paste boun...","{""visual_inspection_log"": ""Teks pada plat nomor terlihat sangat hitam pekat dan tajam seperti font digital 2D, sangat kontras dengan kualitas foto keseluruhan yang agak buram dan memiliki noise. Latar belakang putih pada plat juga tampak seperti tempelan digital berbentuk persegi panjang yang menutupi area asli, mengabaikan pencahayaan natural dari bumper."", ""v_reason"": ""NOT OK"", ""v_ai_reason"": ""Terdeteksi manipulasi digital pada plat nomor. Teks terlihat seperti editan komputer (vektor 2D) yang ditempelkan di atas latar belakang putih buatan, tidak menyatu dengan pencahayaan dan ketajaman foto asli."", ""details"": {""has_editing_traces"": true, ""manipulation_confidence"": 92, ""manipulation_type"": ""PLATE_TEXT_OVERLAY"", ""primary_indicators"": [""mismatch in text contrast vs environment"", ""flat digital pure black text""], ""technical_evidence"": [""pure black text ignores ambient lighting"", ""rectangular cut-paste boundary visible""], ""plate_editing_detected"": true}}"
2018,carphoto.digital_forensic,REJECTED,NOT OK,MATCH,,,95,has_editing_traces | type=PHOTO_OF_SCREEN,"Terdeteksi gambar berupa tangkapan layar (screenshot) dari handphone, bukan foto asli dari kamera.",https://storage.googleapis.com/image-wreg/wr/foto_kendaraan/foto_kendaraan_moIok9b_Nsmmk1V_1688402539978.jpg,,"{""has_editing_traces"": true, ""manipulation_confidence"": 95, ""manipulation_type"": ""PHOTO_OF_SCREEN"", ""primary_indicators"": [""phone UI elements visible"", ""screenshot of an app""], ""technical_evidence"": [""status bar present at top"", ""navigation bar present at bottom""], ""plate_editing_detected"": false}","{""visual_inspection_log"": ""Gambar secara keseluruhan teridentifikasi sebagai tangkapan layar (screenshot) dari antarmuka ponsel, terlihat dari adanya status bar dan menu navigasi. Hal ini menunjukkan bahwa gambar adalah reproduksi digital dari layar, bukan foto asli yang diambil langsung dari kamera."", ""v_reason"": ""NOT OK"", ""v_ai_reason"": ""Terdeteksi gambar berupa tangkapan layar (screenshot) dari handphone, bukan foto asli dari kamera."", ""details"": {""has_editing_traces"": true, ""manipulation_confidence"": 95, ""manipulation_type"": ""PHOTO_OF_SCREEN"", ""primary_indicators"": [""phone UI elements visible"", ""screenshot of an app""], ""technical_evidence"": [""status bar present at top"", ""navigation bar present at bottom""], ""plate_editing_detected"": false}}"
2019,carphoto.digital_forensic,REJECTED,NOT OK,MATCH,,,90,has_editing_traces | plate_editing_detected | type=PLATE_TEXT_OVERLAY,"Terdeteksi manipulasi digital pada plat nomor. Teks dan latar belakang plat terlihat seperti editan 2D (vektor) yang ditempelkan, dengan ketajaman dan warna yang tidak sesuai dengan pencahayaan asli kendaraan.",https://storage.googleapis.com/image-wreg/wr/foto_kendaraan/desktop-windows-microsoft_edge-camera-form-unit-ubah-unit-subsidi-0.8341706347321897.png,,"{""has_editing_traces"": true, ""manipulation_confidence"": 90, ""manipulation_type"": ""PLATE_TEXT_OVERLAY"", ""primary_indicators"": [""flat digital pure black text"", ""mismatch in text contrast vs environment"", ""rectangular cut-paste boundary""], ""technical_evidence"": [""pure black text ignores ambient ligh...","{""visual_inspection_log"": ""Teks dan latar belakang kuning pada plat nomor terlihat sangat datar (2D) dan memiliki warna hitam pekat yang tidak natural (pure black vector). Plat tersebut tampak seperti tempelan digital yang mengabaikan pencahayaan dan tekstur lingkungan sekitarnya, dengan tepian yang terlalu tajam dibandingkan bumper."", ""v_reason"": ""NOT OK"", ""v_ai_reason"": ""Terdeteksi manipulasi digital pada plat nomor. Teks dan latar belakang plat terlihat seperti editan 2D (vektor) yang ditempelkan, dengan ketajaman dan warna yang tidak sesuai dengan pencahayaan asli kendaraan."", ""details"": {""has_editing_traces"": true, ""manipulation_confidence"": 90, ""manipulation_type"": ""PLATE_TEXT_OVERLAY"", ""primary_indicators"": [""flat digital pure black text"", ""mismatch in text contrast vs environment"", ""rectangular cut-paste boundary""], ""technical_evidence"": [""pure black text ignores ambient lighting"", ""plate background lacks physical texture"", ""unnaturally sharp edges on plate boundary""], ""plate_editing_detected"": true}}"
2020,carphoto.digital_forensic,REJECTED,NOT OK,MATCH,,,95,has_editing_traces | plate_editing_detected | type=PLATE_TEXT_OVERLAY,"Terdeteksi manipulasi digital pada plat nomor. Plat nomor berupa teks dan kotak hitam digital yang ditempelkan (overlay) di atas foto asli, mengabaikan pencahayaan dan perspektif.",https://storage.googleapis.com/image-wreg/wr/foto_kendaraan/form-unit-tambah-unit-subsidi-0.9686359545695835.JPEG,,"{""has_editing_traces"": true, ""manipulation_confidence"": 95, ""manipulation_type"": ""PLATE_TEXT_OVERLAY"", ""primary_indicators"": [""flat digital pure black text"", ""mismatch in text contrast vs environment"", ""rectangular cut-paste boundary""], ""technical_evidence"": [""pure black text ignores bumper shado...","{""visual_inspection_log"": ""Teks dan latar belakang plat nomor berupa kotak hitam pekat dengan font digital yang sangat tajam, terlihat seperti tempelan 2D (vector art). Overlay ini sepenuhnya mengabaikan perspektif, pencahayaan, dan bayangan dari bumper kendaraan, menutupi area plat aslinya."", ""v_reason"": ""NOT OK"", ""v_ai_reason"": ""Terdeteksi manipulasi digital pada plat nomor. Plat nomor berupa teks dan kotak hitam digital yang ditempelkan (overlay) di atas foto asli, mengabaikan pencahayaan dan perspektif."", ""details"": {""has_editing_traces"": true, ""manipulation_confidence"": 95, ""manipulation_type"": ""PLATE_TEXT_OVERLAY"", ""primary_indicators"": [""flat digital pure black text"", ""mismatch in text contrast vs environment"", ""rectangular cut-paste boundary""], ""technical_evidence"": [""pure black text ignores bumper shadow lighting"", ""perfectly sharp text on lower res background"", ""original plate visible behind overlay""], ""plate_editing_detected"": true}}"
2021,carphoto.digital_forensic,REJECTED,NOT OK,MATCH,,,95,has_editing_traces | plate_editing_detected | type=PLATE_TEXT_OVERLAY,Terdeteksi manipulasi digital yang jelas berupa penempelan kotak teks buatan (overlay) untuk menutupi plat nomor asli kendaraan.,https://storage.googleapis.com/image-wreg/wr/foto_kendaraan/36c7c5fea04d0f6526605800ec7246953c752d93f500f7f610da96e9b88bdbe301596d52313b327e62894ca34f63e8773af98528d79ff3490be148e25b772108.JPEG,,"{""has_editing_traces"": true, ""manipulation_confidence"": 95, ""manipulation_type"": ""PLATE_TEXT_OVERLAY"", ""primary_indicators"": [""rectangular cut-paste boundary visible"", ""flat digital pure black text"", ""mismatch in text contrast vs environment""], ""technical_evidence"": [""pure black box overlaid on o...","{""visual_inspection_log"": ""Terdapat kotak hitam pekat berisi teks putih yang ditempel secara digital menutupi area plat nomor asli yang tampak berwarna kuning di belakangnya. Kotak dan teks tersebut sangat datar (2D), memiliki ketajaman yang tidak wajar, dan sepenuhnya mengabaikan pencahayaan serta tekstur dari bumper kendaraan."", ""v_reason"": ""NOT OK"", ""v_ai_reason"": ""Terdeteksi manipulasi digital yang jelas berupa penempelan kotak teks buatan (overlay) untuk menutupi plat nomor asli kendaraan."", ""details"": {""has_editing_traces"": true, ""manipulation_confidence"": 95, ""manipulation_type"": ""PLATE_TEXT_OVERLAY"", ""primary_indicators"": [""rectangular cut-paste boundary visible"", ""flat digital pure black text"", ""mismatch in text contrast vs environment""], ""technical_evidence"": [""pure black box overlaid on original yellow plate"", ""text sharpness unnatural compared to vehicle""], ""plate_editing_detected"": true}}"
2022,carphoto.digital_forensic,REJECTED,NOT OK,MATCH,,,90,has_editing_traces | plate_editing_detected | type=PLATE_TEXT_OVERLAY,"Teks plat nomor terindikasi hasil editan digital. Warna teks terlalu hitam pekat dan tajam seperti ketikan komputer, tidak menyatu dengan pencahayaan asli foto.",https://storage.googleapis.com/image-wreg/wr/foto_kendaraan/mobile-android-firefox-upload-form-unit-tambah-unit-subsidi-0.6483369129642126.png,,"{""has_editing_traces"": true, ""manipulation_confidence"": 90, ""manipulation_type"": ""PLATE_TEXT_OVERLAY"", ""primary_indicators"": [""mismatch in text contrast vs environment"", ""flat digital pure black text""], ""technical_evidence"": [""pure black text ignores lighting"", ""text unnaturally sharper than surr...","{""visual_inspection_log"": ""Teks pada plat nomor terlihat sangat hitam pekat dan datar (2D vector), tidak memiliki tekstur natural. Ketajaman teks sangat kontras dan tidak menyatu dengan resolusi serta pencahayaan pada bumper sekitarnya."", ""v_reason"": ""NOT OK"", ""v_ai_reason"": ""Teks plat nomor terindikasi hasil editan digital. Warna teks terlalu hitam pekat dan tajam seperti ketikan komputer, tidak menyatu dengan pencahayaan asli foto."", ""details"": {""has_editing_traces"": true, ""manipulation_confidence"": 90, ""manipulation_type"": ""PLATE_TEXT_OVERLAY"", ""primary_indicators"": [""mismatch in text contrast vs environment"", ""flat digital pure black text""], ""technical_evidence"": [""pure black text ignores lighting"", ""text unnaturally sharper than surroundings""], ""plate_editing_detected"": true}}"
2023,carphoto.digital_forensic,REJECTED,NOT OK,MATCH,,,88,has_editing_traces | plate_editing_detected | type=PLATE_TEXT_OVERLAY,"Teks plat nomor terindikasi hasil editan digital 2D. Warna teks terlalu hitam dan tajam seperti vektor, tidak mengikuti pencahayaan bayangan bumper, dan menutupi plat aslinya.",https://storage.googleapis.com/image-wreg/wr/foto_kendaraan/mobile-android-firefox-camera-form-unit-tambah-unit-subsidi-0.5996991401312015.png,,"{""has_editing_traces"": true, ""manipulation_confidence"": 88, ""manipulation_type"": ""PLATE_TEXT_OVERLAY"", ""primary_indicators"": [""mismatch in text contrast vs environment"", ""flat digital pure black text""], ""technical_evidence"": [""pure black text ignores bumper shadow lighting"", ""unnatural sharpness ...","{""visual_inspection_log"": ""Teks pada plat nomor terlihat sangat hitam pekat dan tajam seperti vektor 2D, tidak konsisten dengan resolusi dan kompresi gambar keseluruhan. Area putih di belakang teks juga tampak tidak wajar dan mengabaikan pencahayaan natural dari bumper di sekitarnya."", ""v_reason"": ""NOT OK"", ""v_ai_reason"": ""Teks plat nomor terindikasi hasil editan digital 2D. Warna teks terlalu hitam dan tajam seperti vektor, tidak mengikuti pencahayaan bayangan bumper, dan menutupi plat aslinya."", ""details"": {""has_editing_traces"": true, ""manipulation_confidence"": 88, ""manipulation_type"": ""PLATE_TEXT_OVERLAY"", ""primary_indicators"": [""mismatch in text contrast vs environment"", ""flat digital pure black text""], ""technical_evidence"": [""pure black text ignores bumper shadow lighting"", ""unnatural sharpness compared to vehicle body""], ""plate_editing_detected"": true}}"
2024,carphoto.digital_forensic,REJECTED,NOT OK,MATCH,,,85,has_editing_traces | plate_editing_detected | type=PLATE_TEXT_OVERLAY,"Teks plat nomor terindikasi hasil editan digital. Teks terlihat terlalu tajam, datar, dan tidak menyatu dengan pencahayaan serta tekstur asli plat kendaraan.",https://storage.googleapis.com/image-wreg/wr/foto_kendaraan/foto_kendaraan_kmI1IoI_NNm9woi_1679283553873.jpg,,"{""has_editing_traces"": true, ""manipulation_confidence"": 85, ""manipulation_type"": ""PLATE_TEXT_OVERLAY"", ""primary_indicators"": [""mismatch in text contrast vs environment"", ""flat digital pure white text""], ""technical_evidence"": [""text sharpness unnatural compared to surroundings"", ""lacks natural emb...","{""visual_inspection_log"": ""Teks putih pada plat nomor terlihat terlalu tajam dan datar (2D), mengabaikan tekstur fisik. Terdapat ketidaksesuaian ketajaman yang jelas antara teks digital dengan kondisi bumper yang kotor."", ""v_reason"": ""NOT OK"", ""v_ai_reason"": ""Teks plat nomor terindikasi hasil editan digital. Teks terlihat terlalu tajam, datar, dan tidak menyatu dengan pencahayaan serta tekstur asli plat kendaraan."", ""details"": {""has_editing_traces"": true, ""manipulation_confidence"": 85, ""manipulation_type"": ""PLATE_TEXT_OVERLAY"", ""primary_indicators"": [""mismatch in text contrast vs environment"", ""flat digital pure white text""], ""technical_evidence"": [""text sharpness unnatural compared to surroundings"", ""lacks natural embossing shadows""], ""plate_editing_detected"": true}}"
2025,carphoto.digital_forensic,REJECTED,NOT OK,MATCH,,,90,has_editing_traces | plate_editing_detected | type=PLATE_TEXT_OVERLAY,"Terdeteksi manipulasi digital pada plat nomor. Teks terlihat seperti tempelan vektor 2D yang terlalu tajam dan hitam pekat, tidak menyatu dengan pencahayaan dan kondisi fisik kendaraan yang kotor.",https://storage.googleapis.com/image-wreg/wr/foto_kendaraan/JPEG_MYPTM_20260228_0738334390300232508435680.jpg,,"{""has_editing_traces"": true, ""manipulation_confidence"": 90, ""manipulation_type"": ""PLATE_TEXT_OVERLAY"", ""primary_indicators"": [""mismatch in text contrast vs environment"", ""flat digital pure black text""], ""technical_evidence"": [""pure black text ignores ambient lighting"", ""background shows smudging ...","{""visual_inspection_log"": ""Teks pada plat nomor terlihat sangat hitam pekat (pure black vector) dan tajam, sama sekali tidak mengikuti pencahayaan atau tekstur kotor dari bumper di sekitarnya. Latar belakang putih pada plat juga tampak seperti hasil editan digital (white-out) untuk menutupi plat asli sebelum teks baru ditambahkan."", ""v_reason"": ""NOT OK"", ""v_ai_reason"": ""Terdeteksi manipulasi digital pada plat nomor. Teks terlihat seperti tempelan vektor 2D yang terlalu tajam dan hitam pekat, tidak menyatu dengan pencahayaan dan kondisi fisik kendaraan yang kotor."", ""details"": {""has_editing_traces"": true, ""manipulation_confidence"": 90, ""manipulation_type"": ""PLATE_TEXT_OVERLAY"", ""primary_indicators"": [""mismatch in text contrast vs environment"", ""flat digital pure black text""], ""technical_evidence"": [""pure black text ignores ambient lighting"", ""background shows smudging masking artifact""], ""plate_editing_detected"": true}}"
2026,carphoto.digital_forensic,REJECTED,NOT OK,MATCH,,,90,has_editing_traces | plate_editing_detected | type=PLATE_TEXT_OVERLAY,"Terdeteksi manipulasi digital pada plat nomor. Teks terlihat seperti tempelan vektor 2D yang terlalu tajam dan hitam pekat, tidak menyatu dengan pencahayaan lingkungan sekitar.",https://storage.googleapis.com/image-wreg/wr/foto_kendaraan/mobile-android-chrome-camera-form-unit-tambah-unit-subsidi-0.11807521801425469.png,,"{""has_editing_traces"": true, ""manipulation_confidence"": 90, ""manipulation_type"": ""PLATE_TEXT_OVERLAY"", ""primary_indicators"": [""mismatch in text contrast vs environment"", ""flat digital pure black text""], ""technical_evidence"": [""pure black text ignores ambient lighting"", ""unnatural sharpness compar...","{""visual_inspection_log"": ""Teks pada plat nomor terlihat sangat hitam pekat dan tajam seperti vektor 2D, tidak konsisten dengan pencahayaan dan tekstur kotor pada bumper sekitarnya. Latar belakang putih plat juga tampak tidak wajar dan seragam, mengindikasikan adanya editan digital untuk menutupi teks asli."", ""v_reason"": ""NOT OK"", ""v_ai_reason"": ""Terdeteksi manipulasi digital pada plat nomor. Teks terlihat seperti tempelan vektor 2D yang terlalu tajam dan hitam pekat, tidak menyatu dengan pencahayaan lingkungan sekitar."", ""details"": {""has_editing_traces"": true, ""manipulation_confidence"": 90, ""manipulation_type"": ""PLATE_TEXT_OVERLAY"", ""primary_indicators"": [""mismatch in text contrast vs environment"", ""flat digital pure black text""], ""technical_evidence"": [""pure black text ignores ambient lighting"", ""unnatural sharpness compared to surroundings""], ""plate_editing_detected"": true}}"
2027,carphoto.digital_forensic,REJECTED,NOT OK,MATCH,,,95,has_editing_traces | plate_editing_detected | type=PLATE_TEXT_OVERLAY,"Terdeteksi manipulasi digital pada plat nomor. Plat terlihat seperti editan 2D (teks dan latar belakang hitam solid) yang ditempelkan secara digital ke atas foto, tidak menyatu dengan pencahayaan dan ketajaman asli gambar.",https://storage.googleapis.com/image-wreg/wr/foto_kendaraan/mobile-android-microsoft_edge-upload-form-unit-tambah-unit-subsidi-0.8844717324404257.png,,"{""has_editing_traces"": true, ""manipulation_confidence"": 95, ""manipulation_type"": ""PLATE_TEXT_OVERLAY"", ""primary_indicators"": [""mismatch in text contrast vs environment"", ""flat digital pure black text"", ""rectangular cut-paste boundary visible""], ""technical_evidence"": [""text is unnaturally sharp co...","{""visual_inspection_log"": ""Teks dan latar belakang hitam pada plat nomor terlihat sangat tajam, datar (2D), dan tidak memiliki tekstur, sangat kontras dengan kondisi truk yang kotor dan resolusi foto yang rendah. Area plat tampak seperti kotak hitam digital yang ditempelkan dengan teks vektor di atasnya, mengabaikan pencahayaan lingkungan."", ""v_reason"": ""NOT OK"", ""v_ai_reason"": ""Terdeteksi manipulasi digital pada plat nomor. Plat terlihat seperti editan 2D (teks dan latar belakang hitam solid) yang ditempelkan secara digital ke atas foto, tidak menyatu dengan pencahayaan dan ketajaman asli gambar."", ""details"": {""has_editing_traces"": true, ""manipulation_confidence"": 95, ""manipulation_type"": ""PLATE_TEXT_OVERLAY"", ""primary_indicators"": [""mismatch in text contrast vs environment"", ""flat digital pure black text"", ""rectangular cut-paste boundary visible""], ""technical_evidence"": [""text is unnaturally sharp compared to blurry image"", ""plate background is a solid untextured black rectangle"", ""lacks environmental lighting and dirt integration""], ""plate_editing_detected"": true}}"
2028,carphoto.digital_forensic,REJECTED,NOT OK,MATCH,,,95,has_editing_traces | plate_editing_detected | type=PLATE_TEXT_OVERLAY,"Terdeteksi manipulasi digital yang sangat jelas pada plat nomor. Plat berupa kotak hitam pekat dengan teks putih yang ditempel (overlay) di atas foto asli, mengabaikan pencahayaan dan perspektif kendaraan.",https://storage.googleapis.com/image-wreg/wr/foto_kendaraan/0a85a624b933d5b26d8466b41322fbc2d9df9f34b1331b229629b6d0e74d25e989948e690716a141e979059369a2e6cc2b0384438283ded9842e786ec28fba47.JPEG,,"{""has_editing_traces"": true, ""manipulation_confidence"": 95, ""manipulation_type"": ""PLATE_TEXT_OVERLAY"", ""primary_indicators"": [""flat digital pure black text"", ""mismatch in text contrast vs environment"", ""rectangular cut-paste boundary""], ""technical_evidence"": [""pure black rectangle ignores lightin...","{""visual_inspection_log"": ""Plat nomor terlihat sebagai kotak hitam pekat dengan teks putih murni yang ditempel secara digital (2D vector), sama sekali tidak mengikuti pencahayaan, tekstur, atau perspektif bumper truk. Terdapat ketimpangan kontras dan ketajaman yang sangat jelas antara area plat buatan ini dengan keseluruhan foto kendaraan."", ""v_reason"": ""NOT OK"", ""v_ai_reason"": ""Terdeteksi manipulasi digital yang sangat jelas pada plat nomor. Plat berupa kotak hitam pekat dengan teks putih yang ditempel (overlay) di atas foto asli, mengabaikan pencahayaan dan perspektif kendaraan."", ""details"": {""has_editing_traces"": true, ""manipulation_confidence"": 95, ""manipulation_type"": ""PLATE_TEXT_OVERLAY"", ""primary_indicators"": [""flat digital pure black text"", ""mismatch in text contrast vs environment"", ""rectangular cut-paste boundary""], ""technical_evidence"": [""pure black rectangle ignores lighting"", ""text font is unnatural digital serif"", ""perfectly sharp edges contrast with image noise""], ""plate_editing_detected"": true}}"
2029,carphoto.digital_forensic,REJECTED,NOT OK,MATCH,,,95,has_editing_traces | plate_editing_detected | type=PLATE_TEXT_OVERLAY,Terdeteksi manipulasi digital pada plat nomor. Plat terlihat seperti tempelan gambar 2D (overlay) dengan latar putih polos dan teks hitam pekat yang tidak menyatu dengan pencahayaan asli foto.,https://storage.googleapis.com/image-wreg/wr/foto_kendaraan/f6d87d8ec62bb9d13b1877f383b77aaab7dc2dc483014e2966c546e7282b14679c46ebc7062ffc6a023782b7d0a3f7c058fa4551d1a83b4637fc1761b45472e8.JPEG,,"{""has_editing_traces"": true, ""manipulation_confidence"": 95, ""manipulation_type"": ""PLATE_TEXT_OVERLAY"", ""primary_indicators"": [""mismatch in text contrast vs environment"", ""flat digital pure black text"", ""untextured white background mask""], ""technical_evidence"": [""pure black text ignores lighting"",...","{""visual_inspection_log"": ""Plat nomor terlihat sebagai kotak putih datar dengan teks hitam pekat (vektor 2D) yang sangat tidak wajar dan kontras dengan pencahayaan mobil. Teks dan latar belakang plat sepenuhnya mengabaikan bayangan dan tekstur lingkungan sekitar, mengindikasikan overlay digital yang jelas."", ""v_reason"": ""NOT OK"", ""v_ai_reason"": ""Terdeteksi manipulasi digital pada plat nomor. Plat terlihat seperti tempelan gambar 2D (overlay) dengan latar putih polos dan teks hitam pekat yang tidak menyatu dengan pencahayaan asli foto."", ""details"": {""has_editing_traces"": true, ""manipulation_confidence"": 95, ""manipulation_type"": ""PLATE_TEXT_OVERLAY"", ""primary_indicators"": [""mismatch in text contrast vs environment"", ""flat digital pure black text"", ""untextured white background mask""], ""technical_evidence"": [""pure black text ignores lighting"", ""plate is a flat 2D white rectangle"", ""no natural shadows or reflections on plate""], ""plate_editing_detected"": true}}"
